"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1986591777407799431","Fri Nov 07 00:29:23 +0000 2025","9","But menurut puak ulama @drzul_albakri bank itu berjual beli kelapa sawit so its not debt economy its sawit economy.","1986591777407799431","","","in","","0","0","1","https://x.com/undefined/status/1986591777407799431","1690700485664391168",
"1984888218551271705","Sun Nov 02 07:40:03 +0000 2025","169","Masakan Nusantara asli itu sebenarnya direbus dikukus dipanggang dibakar dan ditanak. Kalapun ada minyak paling dari kelapa sekadar menumis. Arsik Batak contohnya. Orang luar juga yg membawa dan meracuni kita dng wajan minyak dan puncaknya kelapa sawit. Jadi kalau","1984888218551271705","","","in","","0","5","62","https://x.com/undefined/status/1984888218551271705","15435517",
"1983459808880812206","Wed Oct 29 09:04:03 +0000 2025","140","[Pengkhianat Sebenar Ialah Pembangkang! Pasukan Perunding Penjawat Awam Melaksanakan Urusan Sri Paduka Baganda Demi Malaysia] Tidak hairan bila ada simpatisan komunis amplify fitnah utk sobotaj ekonomi Malaysia. Mereka tak peduli ekonomi PKS pekebun getah &amp; kelapa sawit! https://t.co/DSm4P7oxu5","1983459808880812206","https://pbs.twimg.com/amplify_video_thumb/1983459144335011840/img/mqLjBQYLfvUWo5A2.jpg","","in","","0","2","42","https://x.com/undefined/status/1983459808880812206","20897682",
"1980866225501794359","Wed Oct 22 05:18:05 +0000 2025","2","#KotaTinggi Identiti dua mangsa yang rentung selepas kereta dinaiki merempuh pokok kelapa sawit dan terbakar di Kilometer (KM) 32 Jalan Tanjung Balau-Sedili di sini awal pagi tadi sudah dikenal pasti. https://t.co/8niBCEI4o3","1980866225501794359","","","in","","0","0","0","https://x.com/undefined/status/1980866225501794359","63070015",
"1985869054079615043","Wed Nov 05 00:37:32 +0000 2025","7","Murid 11 tahun ditemukan di pinggir ladang kelapa sawit https://t.co/w9byO3TJMp","1985869054079615043","","","in","","0","0","5","https://x.com/undefined/status/1985869054079615043","18714463",
"1980541695726153897","Tue Oct 21 07:48:31 +0000 2025","0","Kejaksaan Negeri Aceh Tamiang menyerahkan barang bukti berupa lahan perkebunan kelapa sawit PT Desa Jaya Alur Meranti ke Pemerintah Kabupaten Aceh Tamiang #KelapaSawit #AcehTamiang #Serambinews https://t.co/gPlxgI12rT","1980541695726153897","","","in","","0","0","0","https://x.com/undefined/status/1980541695726153897","64635651",
"1989298854965989499","Fri Nov 14 11:46:21 +0000 2025","0","kalo jadi wapres kerjaannya gini2 doang mah mending gua jadi wapres ","1989298854965989499","","","in","","0","0","0","https://x.com/undefined/status/1989298854965989499","1731802675",
"1985937339760459795","Wed Nov 05 05:08:53 +0000 2025","0","𝗜𝗻 𝗖𝗮𝗺𝗽𝘂𝘀 𝗥𝗲𝗰𝗿𝘂𝗶𝘁𝗺𝗲𝗻𝘁: 𝐁𝐮𝐦𝐢𝐭𝐚𝐦𝐚 𝐆𝐮𝐧𝐚𝐣𝐚𝐲𝐚 𝐀𝐠𝐫𝐨 Hallo SobatKarir! 𝐁𝐮𝐦𝐢𝐭𝐚𝐦𝐚 𝐆𝐮𝐧𝐚𝐣𝐚𝐲𝐚 𝐀𝐠𝐫𝐨 (BGA) perusahaan agribisnis kelapa sawit bergerak di bidang perkebunan dan pabrik pengolahan kelapa sawit di Indonesia. https://t.co/44clpDUXuK","1985937339760459795","https://pbs.twimg.com/media/G493fDDbQAAn-5u.jpg","","in","","0","2","0","https://x.com/undefined/status/1985937339760459795","210723774",
"1989274810741043379","Fri Nov 14 10:19:24 +0000 2025","0","Sekitar 36.185 hektar luas Rawa Tripa sudah menjadi wilayah konsesi empat perusahaan kelapa sawit. Ada PT. Astra Agro Lestari (13.177 ha) PT. Kallista Alam (6.888 ha) PT. Gelora Sawita Makmur (8.604 ha) dan PT. Cemerlang Abadi (7.516 ha).","1989276976398688638","","pantaugambut","in","","0","1","0","https://x.com/undefined/status/1989276976398688638","842297785449775108",
"1989194236697387218","Fri Nov 14 04:51:53 +0000 2025","0","@aylavyual Nama: Christin Ladesta Sinulingga (panggilan Chils) Jenis Kelamin: Perempuan Usia: 25 Pencapaian: Lulus kuliah jadi mandor di perkebunan sawit Hobi: Nonton film baca buku jalan-jalan makan mie ayam Pekerjaan: Mandor di perkebunan kelapa sawit Kalimantan Tengah Masa","1989194552490750203","","aylavyual","in","","0","0","0","https://x.com/undefined/status/1989194552490750203","1720665183188922368",
"1983347085991977109","Wed Oct 29 01:36:08 +0000 2025","41","Selamat Pagi kepada semua kecuali bankers ulama' bank panel syariah bank &amp; pembela bank yang cuba membodohkan Tuhan Yang Maha Mengetahui dengan upacara passing passing kelapa sawit di kaunter Perbankan Islam . Semoga Allah melaknat kalian sekiranya tidak bertaubat. https://t.co/MHSM1ZoNXz","1983347085991977109","https://pbs.twimg.com/media/G4ZDpGJa0AAu1ds.jpg","","in","","0","3","14","https://x.com/undefined/status/1983347085991977109","1438429959463190534",
